Order_ID,Order_Date,Shipping_Date,Delivery_Date,Expected_Delivery_Date,Warehouse_Location,Customer_Location,Shipping_Mode,Order_Priority,Distance_km,Order_Quantity,Order_Value_INR,Delayed
ORD-00671,2023-04-23,2023-04-27,2023-05-09,2023-05-05,Ahmedabad,Lucknow,Economy,High,2230.0,119,18937.11,1
ORD-00672,2023-03-02,2023-03-05,2023-03-10,2023-03-08,Pune,Bhopal,Express,Medium,846.0,5,23152.52,1
ORD-00673,2022-03-05,2022-03-09,2022-03-10,2022-03-14,Chennai,Jaipur,Standard,High,187.0,174,16566.64,0
ORD-00674,2022-07-31,2022-08-04,2022-08-09,2022-08-07,Bangalore,Bhubaneswar,Express,High,2281.0,52,9552.94,1
ORD-00675,2023-03-07,2023-03-12,2023-03-14,2023-03-17,Kolkata,Agra,Standard,Medium,1403.0,49,7586.65,0
ORD-00676,2023-02-03,2023-02-06,2023-02-13,2023-02-11,Delhi,Indore,Standard,Low,1925.0,6,47281.42,1
ORD-00677,2023-08-22,2023-08-26,2023-08-27,2023-08-27,Chennai,Chandigarh,Same Day,Critical,118.0,123,49347.13,0
ORD-00678,2023-12-14,2023-12-17,2023-12-23,2023-12-22,Delhi,Agra,Standard,,2150.0,138,2723.02,1
ORD-00679,2022-01-21,2022-01-24,2022-01-25,2022-01-27,Mumbai,Patna,Express,Low,1523.0,118,7942.12,0
ORD-00680,2023-08-13,2023-08-17,2023-08-19,2023-08-22,Hyderabad,Indore,Standard,High,254.0,23,21464.44,0
ORD-00681,2023-01-25,2023-01-26,2023-02-08,2023-02-03,Mumbai,Visakhapatnam,Economy,High,2223.0,145,9723.51,1
ORD-00682,2023-05-04,2023-05-06,2023-05-07,2023-05-14,Ahmedabad,Bhopal,Economy,Medium,92.0,110,18512.08,0
ORD-00683,2022-01-07,2022-01-09,2022-01-17,2022-01-17,Hyderabad,Indore,Economy,High,1956.0,44,6890.27,0
ORD-00684,2022-12-27,2023-01-04,2023-01-14,2023-01-09,Pune,Kochi,Standard,Medium,2208.0,41,23097.33,1
ORD-00685,2022-11-02,2022-11-05,2022-11-07,2022-11-10,Chennai,Visakhapatnam,Standard,Critical,810.0,143,13948.88,0
ORD-00686,2023-02-04,2023-02-06,2023-02-07,2023-02-09,Delhi,Lucknow,Express,Low,2192.0,172,17919.3,0
ORD-00687,2023-03-06,2023-03-09,2023-03-17,2023-03-14,Bangalore,Indore,Standard,Low,2044.0,186,5168.48,1
ORD-00688,2023-07-06,2023-07-09,2023-07-14,2023-07-14,Ahmedabad,Patna,Standard,Low,1985.0,50,21692.34,0
ORD-00689,2023-07-14,2023-07-15,2023-07-18,2023-07-18,Pune,Bhubaneswar,Express,High,949.0,52,49171.25,0
ORD-00690,2023-09-10,2023-09-11,2023-09-12,2023-09-14,Delhi,Kochi,Express,High,409.0,70,16777.24,0
ORD-00691,2022-08-14,2022-08-19,2022-08-29,2022-08-27,Chennai,Kochi,Economy,High,1769.0,196,43883.25,1
ORD-00692,2023-05-15,2023-05-20,2023-05-23,2023-05-25,Kolkata,Indore,Standard,High,330.0,191,42238.36,0
ORD-00693,2022-08-13,2022-08-16,2022-08-21,2022-08-21,Ahmedabad,Chandigarh,Standard,Medium,1937.0,186,47626.89,0
ORD-00694,2022-10-07,2022-10-09,2022-10-11,2022-10-14,Mumbai,Nagpur,Standard,Critical,716.0,151,39610.42,0
ORD-00695,2023-03-23,2023-03-26,2023-03-27,2023-04-03,Mumbai,Visakhapatnam,Economy,Medium,142.0,172,33150.04,0
ORD-00696,2023-05-13,2023-05-17,2023-05-20,2023-05-18,Bangalore,Chandigarh,Same Day,High,721.0,109,42900.93,1
ORD-00697,2022-01-30,2022-01-31,2022-02-09,2022-02-08,Delhi,Coimbatore,Economy,Medium,,118,4244.41,1
ORD-00698,2023-02-03,2023-02-06,2023-02-07,2023-02-14,Delhi,Surat,Economy,High,110.0,109,23410.12,0
ORD-00699,2022-12-11,2022-12-15,2022-12-18,2022-12-18,Delhi,Patna,Express,High,1078.0,95,49468.18,0
ORD-00700,2023-11-16,2023-11-19,2023-11-21,2023-11-22,Ahmedabad,Nagpur,Express,High,1539.0,44,38595.21,0
ORD-00701,2023-11-27,2023-12-01,2023-12-03,2023-12-06,Chennai,Lucknow,Standard,Low,653.0,180,48122.73,0
ORD-00702,2023-02-19,2023-02-19,2023-02-20,2023-02-22,Kolkata,Kochi,Express,Medium,731.0,67,39091.9,0
ORD-00703,2022-06-19,2022-06-25,2022-07-01,2022-06-28,Mumbai,Patna,Express,Medium,1478.0,156,43806.66,1
ORD-00704,2023-04-24,2023-04-27,2023-04-30,2023-04-30,Pune,Visakhapatnam,Express,High,2330.0,67,35473.22,0
ORD-00705,2022-05-11,2022-05-14,2022-05-16,2022-05-22,Hyderabad,Bhopal,Economy,Medium,573.0,18,38144.85,0
ORD-00706,2023-09-30,2023-10-03,2023-10-15,2023-10-11,Ahmedabad,Surat,Economy,Critical,2443.0,155,26397.31,1
ORD-00707,2023-07-01,2023-07-06,2023-07-11,2023-07-07,Ahmedabad,Bhubaneswar,Same Day,Medium,2018.0,179,46249.77,1
ORD-00708,2022-01-28,2022-02-01,2022-02-02,2022-02-02,Chennai,Surat,Same Day,Medium,,60,41339.43,0
ORD-00709,2023-02-08,2023-02-09,2023-02-16,2023-02-12,Mumbai,Patna,Express,High,1803.0,74,42272.31,1
ORD-00710,2023-08-30,2023-08-31,2023-09-07,2023-09-05,Bangalore,Lucknow,Standard,Medium,1886.0,49,33813.95,1
ORD-00711,2023-08-01,2023-08-04,2023-08-12,2023-08-09,Kolkata,Kochi,Standard,Critical,,15,15576.71,1
ORD-00712,2023-11-10,2023-11-17,2023-11-20,2023-11-20,Chennai,Jaipur,Express,High,2144.0,73,2263.67,0
ORD-00713,2022-01-28,2022-01-31,2022-02-02,2022-02-01,Pune,Agra,Same Day,Medium,,196,46814.93,1
ORD-00714,2022-03-27,2022-04-03,2022-04-10,2022-04-08,Mumbai,Jaipur,Standard,Low,2311.0,143,29512.96,1
ORD-00715,2023-10-21,2023-10-22,2023-11-05,2023-10-30,Chennai,Patna,Economy,Medium,2336.0,179,15258.08,1
ORD-00716,2023-03-15,2023-03-17,2023-03-19,2023-03-22,Mumbai,Indore,Standard,Medium,1129.0,48,7882.19,0
ORD-00717,2022-05-19,2022-05-24,2022-06-01,2022-05-29,Mumbai,Chandigarh,Standard,High,2447.0,72,41561.4,1
ORD-00718,2023-04-18,2023-04-22,2023-04-23,2023-04-25,Bangalore,Agra,Express,Medium,156.0,113,41907.75,0
ORD-00719,2022-07-06,2022-07-13,2022-07-14,2022-07-18,Ahmedabad,Visakhapatnam,Standard,Medium,97.0,129,40818.14,0
ORD-00720,2022-02-21,2022-02-26,2022-02-28,2022-03-03,Kolkata,Surat,Standard,Low,,135,32431.59,0
ORD-00721,2022-09-24,2022-09-29,2022-10-03,2022-10-04,Ahmedabad,Lucknow,Standard,Low,1099.0,53,18617.76,0
ORD-00722,2023-01-24,2023-01-26,2023-01-29,2023-01-27,Hyderabad,Agra,Same Day,,1330.0,159,15551.48,1
ORD-00723,2022-12-02,2022-12-07,2022-12-09,2022-12-10,Kolkata,Visakhapatnam,Express,High,2105.0,18,923.46,0
ORD-00724,2022-08-05,2022-08-08,2022-08-11,2022-08-11,Mumbai,Surat,Express,High,674.0,12,41763.57,0
ORD-00725,2023-04-11,2023-04-16,2023-04-24,2023-04-19,Chennai,Bhopal,Express,High,1940.0,48,4827.92,1
ORD-00726,2022-12-01,2022-12-06,2022-12-10,2022-12-11,Pune,Jaipur,Standard,High,1326.0,30,31722.37,0
ORD-00727,2022-12-12,2022-12-13,2022-12-25,2022-12-21,Bangalore,Coimbatore,Economy,Medium,1765.0,97,25451.71,1
ORD-00728,2023-01-24,2023-01-28,2023-01-29,2023-02-02,Kolkata,Kochi,Standard,High,352.0,7,26571.12,0
ORD-00729,2022-10-12,2022-10-15,2022-10-16,2022-10-23,Hyderabad,Vadodara,Economy,Low,688.0,92,46372.29,0
ORD-00730,2023-03-08,2023-03-13,2023-03-14,2023-03-16,Mumbai,Visakhapatnam,Express,Medium,105.0,113,2064.94,0
ORD-00731,2022-09-16,2022-09-17,2022-09-22,2022-09-25,Pune,Bhopal,Economy,Medium,775.0,3,38782.92,0
ORD-00732,2022-03-25,2022-03-30,2022-03-31,2022-04-04,Kolkata,Coimbatore,Standard,Low,575.0,107,3076.59,0
ORD-00733,2023-04-27,2023-05-04,2023-05-05,2023-05-07,Ahmedabad,Kochi,Express,High,523.0,63,2388.6,0
ORD-00734,2022-01-20,2022-01-23,2022-01-24,2022-01-28,Ahmedabad,Surat,Standard,Medium,77.0,134,21775.98,0
ORD-00735,2023-07-07,2023-07-12,2023-07-19,2023-07-17,Kolkata,Visakhapatnam,Standard,High,2175.0,102,3622.22,1
ORD-00736,2022-02-23,2022-02-24,2022-02-26,2022-02-27,Kolkata,Lucknow,Express,Medium,414.0,15,39562.63,0
ORD-00737,2022-12-25,2022-12-27,2022-12-29,2023-01-01,Kolkata,Agra,Standard,Low,575.0,199,26713.37,0
ORD-00738,2022-08-18,2022-08-23,2022-08-26,2022-08-26,Pune,Vadodara,Express,High,1385.0,171,1937.42,0
ORD-00739,2023-10-28,2023-10-30,2023-11-01,2023-11-04,Ahmedabad,Vadodara,Standard,Medium,932.0,91,2504.78,0
ORD-00740,2022-03-12,2022-03-14,2022-03-18,2022-03-19,Chennai,Jaipur,Standard,Medium,1080.0,81,30827.09,0
ORD-00741,2023-10-30,2023-11-01,2023-11-02,2023-11-02,Hyderabad,Surat,Same Day,Low,1076.0,146,40402.53,0
ORD-00742,2022-02-11,2022-02-15,2022-02-20,2022-02-18,Hyderabad,Agra,Express,High,1696.0,150,22171.08,1
ORD-00743,2022-02-01,2022-02-03,2022-02-04,2022-02-06,Bangalore,Jaipur,Express,High,968.0,61,27951.74,0
ORD-00744,2022-09-11,2022-09-19,2022-09-26,2022-09-22,Mumbai,Patna,Express,Medium,2460.0,120,40091.56,1
ORD-00745,2022-07-24,2022-07-24,2022-08-02,2022-08-01,Delhi,Agra,Economy,Critical,1824.0,61,30720.06,1
ORD-00746,2022-01-21,2022-01-25,2022-01-31,2022-01-30,Chennai,Coimbatore,Standard,High,1581.0,53,11625.63,1
ORD-00747,2023-09-29,2023-10-01,2023-10-04,2023-10-04,Ahmedabad,Bhubaneswar,Express,High,1956.0,26,30846.08,0
ORD-00748,2022-06-06,2022-06-08,2022-06-13,2022-06-16,Mumbai,Coimbatore,Economy,High,1265.0,115,31599.83,0
ORD-00749,2022-09-02,2022-09-04,2022-09-05,2022-09-05,Bangalore,Bhubaneswar,Same Day,Medium,1704.0,40,36838.3,0
ORD-00750,2022-05-10,2022-05-12,2022-05-13,2022-05-15,Mumbai,Kochi,Express,High,534.0,88,31233.27,0
ORD-00751,2023-04-30,2023-05-05,2023-05-09,2023-05-08,Kolkata,Surat,Express,Low,2125.0,116,48477.49,1
ORD-00752,2023-11-17,2023-11-20,2023-11-21,2023-11-21,Delhi,Nagpur,Same Day,Low,763.0,136,10265.77,0
ORD-00753,2022-04-28,2022-05-05,2022-05-09,2022-05-08,Ahmedabad,Jaipur,Express,Critical,1112.0,21,47578.99,1
ORD-00754,2023-08-01,2023-08-01,2023-08-07,2023-08-06,Delhi,Jaipur,Standard,High,2026.0,43,27147.8,1
ORD-00755,2022-08-12,2022-08-16,2022-08-19,2022-08-21,Chennai,Nagpur,Standard,Medium,1346.0,21,33761.83,0
ORD-00756,2023-04-22,2023-04-24,2023-04-28,2023-05-02,Delhi,Indore,Economy,Medium,1304.0,131,5423.35,0
ORD-00757,2023-12-18,2023-12-19,2023-12-27,2023-12-24,Mumbai,Visakhapatnam,Standard,High,2183.0,31,19338.51,1
ORD-00758,2022-09-20,2022-09-23,2022-09-25,2022-09-24,Delhi,Surat,Same Day,Low,175.0,155,38584.27,1
ORD-00759,2023-01-13,2023-01-18,2023-01-22,2023-01-23,Delhi,Vadodara,Standard,Low,586.0,27,35492.1,0
ORD-00760,2022-06-21,2022-06-24,2022-06-30,2022-06-27,Hyderabad,Nagpur,Express,Low,2242.0,73,2486.9,1
ORD-00761,2023-09-13,2023-09-15,2023-09-23,2023-09-20,Ahmedabad,Bhubaneswar,Standard,Medium,2122.0,185,27556.42,1
ORD-00762,2023-09-14,2023-09-17,2023-09-25,2023-09-22,Ahmedabad,Vadodara,Standard,High,1653.0,97,4869.77,1
ORD-00763,2022-04-28,2022-05-05,2022-05-06,2022-05-13,Mumbai,Visakhapatnam,,Low,116.0,161,49794.89,0
ORD-00764,2022-06-17,2022-06-20,2022-06-22,2022-06-28,Pune,Jaipur,Economy,High,282.0,90,44916.18,0
ORD-00765,2022-11-15,2022-11-23,2022-11-27,2022-11-26,Delhi,Coimbatore,Express,Medium,2206.0,44,1543.49,1
ORD-00766,2022-04-21,2022-04-24,2022-04-25,2022-04-27,Delhi,Bhubaneswar,Express,High,1219.0,43,43003.15,0
ORD-00767,2023-08-16,2023-08-17,2023-08-20,2023-08-20,Kolkata,Surat,Express,Critical,2208.0,31,46011.77,0
ORD-00768,2022-01-27,2022-01-27,2022-02-01,2022-01-30,Ahmedabad,Lucknow,Express,High,2325.0,117,18000.64,1
ORD-00769,2022-11-16,2022-11-20,2022-11-21,2022-11-23,Delhi,Agra,Express,High,160.0,193,36115.33,0
ORD-00770,2023-08-13,2023-08-17,2023-08-25,2023-08-22,Ahmedabad,Coimbatore,Standard,Critical,1543.0,76,22384.14,1
ORD-00771,2023-11-25,2023-11-26,2023-11-30,2023-11-29,Delhi,Lucknow,Express,Medium,2131.0,145,32934.01,1
ORD-00772,2023-01-20,2023-01-22,2023-01-24,2023-01-23,Hyderabad,Kochi,Same Day,High,672.0,143,17345.71,1
ORD-00773,2023-02-11,2023-02-12,2023-02-19,2023-02-20,Mumbai,Visakhapatnam,Economy,High,1591.0,34,16466.68,0
ORD-00774,2022-07-23,2022-07-27,2022-07-31,2022-08-01,Ahmedabad,Bhubaneswar,Standard,Medium,1355.0,80,21509.48,0
ORD-00775,2022-03-19,2022-03-25,2022-03-26,2022-03-26,Chennai,Bhubaneswar,Same Day,Medium,1811.0,4,7705.6,0
ORD-00776,2023-08-30,2023-08-31,2023-09-03,2023-09-03,Mumbai,Bhubaneswar,Express,Critical,2025.0,72,41641.38,0
ORD-00777,2023-12-09,2023-12-17,2023-12-23,2023-12-20,Kolkata,Indore,Express,High,2412.0,98,17760.55,1
ORD-00778,2023-10-05,2023-10-10,2023-10-13,2023-10-15,Mumbai,Bhubaneswar,Standard,Medium,926.0,110,20307.4,0
ORD-00779,2022-09-06,2022-09-08,2022-09-13,2022-09-11,Delhi,Lucknow,Express,Medium,2039.0,28,44755.7,1
ORD-00780,2022-04-15,2022-04-16,2022-04-21,2022-04-21,Kolkata,Indore,Standard,High,1362.0,130,25082.88,0
ORD-00781,2023-12-15,2023-12-20,2023-12-25,2023-12-25,Mumbai,Kochi,Standard,Medium,1510.0,17,27440.57,0
ORD-00782,2022-11-05,2022-11-07,2022-11-13,2022-11-08,Bangalore,Patna,Same Day,High,2374.0,58,47846.66,1
ORD-00783,2023-12-02,2023-12-05,2023-12-07,2023-12-06,Kolkata,Bhopal,Same Day,High,1783.0,127,44392.96,1
ORD-00784,2023-09-07,2023-09-08,2023-09-13,2023-09-11,Bangalore,Kochi,Express,High,1655.0,9,8888.6,1
ORD-00785,2022-05-04,2022-05-06,2022-05-13,2022-05-14,Chennai,Vadodara,Economy,Medium,1576.0,31,23924.14,0
ORD-00786,2023-08-03,2023-08-08,2023-08-17,2023-08-13,Mumbai,Chandigarh,Standard,High,2447.0,194,48579.16,1
ORD-00787,2022-02-12,2022-02-13,2022-02-20,2022-02-18,Ahmedabad,Indore,Standard,High,1680.0,88,18932.13,1
ORD-00788,2022-12-22,2022-12-25,2022-12-28,2022-12-28,Ahmedabad,Agra,Express,High,1210.0,62,18892.87,0
ORD-00789,2023-06-30,2023-07-03,2023-07-04,2023-07-08,Pune,Lucknow,Standard,Medium,808.0,19,10154.0,0
ORD-00790,2023-03-15,2023-03-20,2023-03-21,2023-03-25,Delhi,Lucknow,Standard,Medium,292.0,81,6158.99,0
ORD-00791,2023-11-09,2023-11-13,2023-11-19,2023-11-18,Bangalore,Surat,Standard,Critical,1113.0,107,37145.09,1
ORD-00792,2023-01-15,2023-01-17,2023-01-19,2023-01-22,Kolkata,Jaipur,Standard,Low,278.0,55,38616.51,0
ORD-00793,2022-03-12,2022-03-17,2022-03-23,2022-03-25,Pune,Bhubaneswar,Economy,,969.0,156,48466.14,0
ORD-00794,2023-06-03,2023-06-04,2023-06-06,2023-06-09,Pune,Visakhapatnam,Standard,Medium,1296.0,112,38784.2,0
ORD-00795,2023-10-26,2023-10-27,2023-10-28,2023-10-30,Hyderabad,Lucknow,Express,High,55.0,123,12545.95,0
ORD-00796,2022-12-16,2022-12-19,2022-12-21,2022-12-24,Bangalore,Bhubaneswar,Standard,Low,517.0,178,2485.77,0
ORD-00797,2022-01-13,2022-01-15,2022-01-19,2022-01-18,Kolkata,Nagpur,Express,Medium,1805.0,65,49279.15,1
ORD-00798,2023-03-07,2023-03-08,2023-03-10,2023-03-13,Pune,Jaipur,Standard,Low,124.0,124,17352.31,0
ORD-00799,2023-05-17,2023-05-19,2023-05-20,2023-05-20,Hyderabad,Nagpur,Same Day,High,53.0,3,15942.59,0
ORD-00800,2022-04-19,2022-04-22,2022-04-26,2022-04-25,Pune,Agra,Express,Medium,1920.0,180,45344.78,1
ORD-00801,2023-03-20,2023-03-21,2023-03-23,2023-03-26,Delhi,Visakhapatnam,Standard,Medium,695.0,138,29462.44,0
ORD-00802,2023-01-06,2023-01-13,2023-01-14,2023-01-16,Chennai,Coimbatore,Express,Medium,167.0,21,11136.12,0
ORD-00803,2023-10-13,2023-10-17,2023-10-19,2023-10-22,Bangalore,Agra,Standard,High,1679.0,37,44510.26,0
ORD-00804,2023-04-16,2023-04-17,2023-04-22,2023-04-20,Hyderabad,Bhubaneswar,Express,Medium,2071.0,15,49671.36,1
ORD-00805,2023-12-26,2024-01-02,2024-01-06,2024-01-07,Chennai,Indore,Standard,Low,996.0,87,4790.59,0
ORD-00806,2022-06-06,2022-06-09,2022-06-16,2022-06-17,Kolkata,Chandigarh,Economy,Medium,1514.0,120,43181.46,0
ORD-00807,2023-03-22,2023-03-25,2023-03-26,2023-03-30,Delhi,Jaipur,Standard,Critical,243.0,137,19830.53,0
ORD-00808,2022-06-30,2022-07-03,2022-07-06,2022-07-06,Hyderabad,Visakhapatnam,Express,High,896.0,44,26441.59,0
ORD-00809,2023-06-19,2023-06-21,2023-06-25,2023-06-26,Kolkata,Indore,Standard,Critical,1465.0,39,45783.39,0
ORD-00810,2023-10-29,2023-11-05,2023-11-11,2023-11-10,Pune,Lucknow,Standard,High,1508.0,133,48682.27,1
ORD-00811,2022-10-04,2022-10-05,2022-10-12,2022-10-08,Ahmedabad,Chandigarh,Express,Low,2270.0,25,13477.11,1
ORD-00812,2023-09-23,2023-09-29,2023-10-04,2023-10-07,Mumbai,Patna,Economy,High,1718.0,56,11036.11,0
ORD-00813,2023-07-06,2023-07-09,2023-07-16,2023-07-14,Kolkata,Lucknow,Standard,Medium,2423.0,121,4485.57,1
ORD-00814,2023-05-11,2023-05-14,2023-05-19,2023-05-19,Chennai,Vadodara,Standard,Medium,1483.0,90,28308.99,0
ORD-00815,2023-04-22,2023-04-25,2023-05-01,2023-04-30,Delhi,Bhopal,Standard,Medium,1191.0,64,1173.42,1
ORD-00816,2023-03-23,2023-03-28,2023-04-01,2023-04-02,Delhi,Vadodara,Standard,Medium,1860.0,180,20888.97,0
ORD-00817,2023-08-30,2023-09-02,2023-09-07,2023-09-07,Kolkata,Kochi,Standard,Critical,773.0,89,4132.51,0
ORD-00818,2022-10-02,2022-10-04,2022-10-05,2022-10-07,Pune,Jaipur,Express,Medium,274.0,112,20558.68,0
ORD-00819,2022-11-27,2022-11-29,2022-12-01,2022-12-04,Mumbai,Visakhapatnam,Standard,High,581.0,76,2476.64,0
ORD-00820,2022-09-09,2022-09-11,2022-09-12,2022-09-16,Bangalore,Bhopal,Standard,Low,162.0,137,41843.25,0
ORD-00821,2022-03-30,2022-04-03,2022-04-05,2022-04-04,Chennai,Agra,Same Day,Low,2237.0,138,10882.08,1
ORD-00822,2022-10-13,2022-10-15,2022-10-19,2022-10-20,Kolkata,Bhubaneswar,Standard,High,608.0,10,16751.28,0
ORD-00823,2023-04-07,2023-04-08,2023-04-13,2023-04-13,Kolkata,Jaipur,Standard,High,2098.0,62,43567.38,0
ORD-00824,2022-09-07,2022-09-07,2022-09-15,2022-09-12,Ahmedabad,Coimbatore,Standard,,,90,37440.17,1
ORD-00825,2023-04-21,2023-04-26,2023-04-27,2023-04-29,Delhi,Coimbatore,Express,Medium,703.0,60,11342.4,0
ORD-00826,2023-08-07,2023-08-09,2023-08-10,2023-08-14,Chennai,Kochi,Standard,Medium,369.0,147,4059.02,0
ORD-00827,2023-09-17,2023-09-22,2023-09-29,2023-09-25,Mumbai,Jaipur,Express,High,1623.0,107,35925.85,1
ORD-00828,2023-11-16,2023-11-17,2023-11-24,2023-11-22,Delhi,Agra,Standard,High,1878.0,38,19839.78,1
ORD-00829,2023-01-24,2023-01-25,2023-01-30,2023-01-28,Kolkata,Indore,Express,Medium,1967.0,134,38420.96,1
ORD-00830,2022-12-11,2022-12-14,2022-12-16,2022-12-19,Delhi,Nagpur,Standard,Critical,188.0,143,22542.09,0
ORD-00831,2022-01-30,2022-02-06,2022-02-08,2022-02-09,Delhi,Surat,Express,High,2076.0,47,17627.12,0
ORD-00832,2023-05-22,2023-05-26,2023-06-09,2023-06-03,Hyderabad,Vadodara,Economy,Critical,2356.0,173,22834.67,1
ORD-00833,2022-11-29,2022-11-29,2022-11-30,2022-12-02,Delhi,Indore,Express,High,951.0,133,37553.67,0
ORD-00834,2022-07-06,2022-07-09,2022-07-10,2022-07-14,Pune,Kochi,Standard,High,739.0,78,45159.9,0
ORD-00835,2023-05-15,2023-05-16,2023-05-22,2023-05-21,Delhi,Visakhapatnam,Standard,Low,2089.0,53,2963.48,1
ORD-00836,2022-08-06,2022-08-13,2022-08-14,2022-08-18,Bangalore,Vadodara,Standard,Medium,59.0,194,26443.52,0
ORD-00837,2022-12-30,2023-01-01,2023-01-02,2023-01-06,Pune,Coimbatore,Standard,High,310.0,62,2125.35,0
ORD-00838,2022-09-22,2022-09-26,2022-10-02,2022-10-01,Chennai,Jaipur,Standard,Medium,1992.0,23,23686.27,1
ORD-00839,2022-12-15,2022-12-20,2022-12-22,2022-12-21,Delhi,Indore,Same Day,Low,1723.0,44,44321.5,1
ORD-00840,2022-10-14,2022-10-16,2022-10-22,2022-10-21,Mumbai,Nagpur,Standard,Medium,2269.0,52,18398.72,1
ORD-00841,2023-09-03,2023-09-05,2023-09-07,2023-09-08,Pune,Bhopal,Express,Medium,2110.0,46,46656.3,0
ORD-00842,2023-12-20,2023-12-24,2023-12-28,2023-12-27,Pune,Indore,Express,Critical,1241.0,147,31715.12,1
ORD-00843,2022-10-10,2022-10-13,2022-10-17,2022-10-16,Kolkata,Bhubaneswar,Express,High,1669.0,84,46740.69,1
ORD-00844,2023-07-24,2023-07-28,2023-08-01,2023-08-02,Chennai,Bhopal,Standard,Medium,370.0,47,37979.75,0
ORD-00845,2022-01-11,2022-01-13,2022-01-19,2022-01-21,Delhi,Kochi,Economy,Low,1392.0,91,5620.04,0
ORD-00846,2023-06-14,2023-06-22,2023-06-29,2023-06-27,Ahmedabad,Agra,Standard,High,1686.0,52,11941.99,1
ORD-00847,2022-07-15,2022-07-22,2022-07-24,2022-07-23,Mumbai,Bhopal,Same Day,High,2426.0,24,20011.44,1
ORD-00848,2022-03-29,2022-04-03,2022-04-07,2022-04-04,Kolkata,Jaipur,Same Day,Critical,2044.0,145,8920.29,1
ORD-00849,2022-09-05,2022-09-09,2022-09-13,2022-09-10,Chennai,Chandigarh,Same Day,Medium,1993.0,89,24998.12,1
ORD-00850,2023-02-21,2023-02-21,2023-02-25,2023-02-24,Bangalore,Chandigarh,Express,Medium,2088.0,174,23832.72,1
ORD-00851,2023-05-16,2023-05-19,2023-05-22,2023-05-24,Pune,Patna,Standard,Medium,1168.0,64,47834.83,0
ORD-00852,2023-07-23,2023-07-26,2023-08-02,2023-07-31,Mumbai,Bhubaneswar,Standard,Critical,1654.0,119,21969.53,1
ORD-00853,2022-09-04,2022-09-04,2022-09-10,2022-09-07,Bangalore,Jaipur,Express,High,2415.0,156,39388.53,1
ORD-00854,2023-12-09,2023-12-13,2023-12-14,2023-12-18,Delhi,Kochi,Standard,High,285.0,178,47124.57,0
ORD-00855,2023-05-03,2023-05-05,2023-05-13,2023-05-13,Ahmedabad,Lucknow,Economy,Medium,2019.0,64,43910.95,0
ORD-00856,2023-10-24,2023-10-28,2023-10-29,2023-11-02,Hyderabad,Chandigarh,Standard,High,383.0,156,10829.05,0
ORD-00857,2023-12-30,2024-01-04,2024-01-13,2024-01-09,Hyderabad,Vadodara,Standard,High,1958.0,86,25053.48,1
ORD-00858,2023-05-18,2023-05-19,2023-05-22,2023-05-24,Chennai,Kochi,Standard,Medium,425.0,56,17713.12,0
ORD-00859,2023-04-04,2023-04-06,2023-04-08,2023-04-11,Ahmedabad,Bhopal,Standard,Medium,1210.0,59,20293.01,0
ORD-00860,2022-01-18,2022-01-20,2022-01-21,2022-01-23,Mumbai,Agra,Express,Medium,1620.0,133,18359.94,0
ORD-00861,2022-04-06,2022-04-08,2022-04-11,2022-04-09,Kolkata,Indore,Same Day,Medium,1369.0,182,41404.78,1
ORD-00862,2022-10-29,2022-11-01,2022-11-03,2022-11-04,Mumbai,Chandigarh,Express,Low,1905.0,172,22880.88,0
ORD-00863,2022-08-15,2022-08-18,2022-08-26,2022-08-26,Ahmedabad,Agra,Economy,Medium,1422.0,170,26422.87,0
ORD-00864,2023-02-19,2023-02-25,2023-03-01,2023-03-05,Bangalore,Jaipur,Economy,Medium,922.0,125,49131.14,0
ORD-00865,2023-12-10,2023-12-13,2023-12-22,2023-12-21,Pune,Chandigarh,Economy,,1302.0,185,3468.97,1
ORD-00866,2022-09-07,2022-09-09,2022-09-16,2022-09-14,Hyderabad,Nagpur,Standard,Medium,2367.0,47,24653.9,1
ORD-00867,2022-11-10,2022-11-14,2022-11-18,2022-11-15,Chennai,Nagpur,Same Day,High,1901.0,121,38816.05,1
ORD-00868,2023-11-11,2023-11-13,2023-11-18,2023-11-18,Delhi,Nagpur,Standard,Medium,1364.0,153,7982.52,0
ORD-00869,2023-08-19,2023-08-21,2023-08-24,2023-08-26,Mumbai,Bhubaneswar,Standard,High,774.0,102,30770.81,0
ORD-00870,2023-01-13,2023-01-18,2023-01-19,2023-01-21,Hyderabad,Visakhapatnam,Express,Medium,2102.0,44,12353.51,0
ORD-00871,2023-04-30,2023-05-01,2023-05-02,2023-05-06,Kolkata,Chandigarh,Standard,High,127.0,15,43436.5,0
ORD-00872,2023-07-21,2023-07-24,2023-07-25,2023-07-29,Chennai,Vadodara,Standard,Low,181.0,105,16691.43,0
ORD-00873,2023-06-28,2023-07-03,2023-07-06,2023-07-08,Delhi,Patna,Standard,High,650.0,51,16788.61,0
ORD-00874,2022-12-19,2022-12-23,2022-12-27,2022-12-28,Mumbai,Coimbatore,Standard,Low,1822.0,53,30110.6,0
ORD-00875,2023-03-12,2023-03-15,2023-03-19,2023-03-23,Kolkata,Kochi,Economy,High,1115.0,34,9586.36,0
ORD-00876,2023-07-18,2023-07-20,2023-07-28,2023-07-25,Delhi,Visakhapatnam,Standard,Medium,2186.0,124,14601.99,1
