Order_ID,Order_Date,Shipping_Date,Delivery_Date,Expected_Delivery_Date,Warehouse_Location,Customer_Location,Shipping_Mode,Order_Priority,Distance_km,Distance_Category,Order_Quantity,Order_Value_INR,Actual_Delivery_Days,Expected_Delivery_Days,Delay_Days,Is_Peak_Season,Is_Weekend,Order_Month,Delayed,Delay_Status
ORD-00527,2022-07-21,2022-07-24,2022-07-25,2022-07-27,Ahmedabad,Nagpur,Express,High,803.0,Long,66,5388.27,4,6,-2,0,0,7,0,On Time
ORD-00528,2023-01-08,2023-01-10,2023-01-13,2023-01-13,Kolkata,Bhubaneswar,Express,Medium,1293.0,Long,88,3944.8,5,5,0,0,1,1,0,On Time
ORD-00529,2023-03-18,2023-03-22,2023-03-27,2023-03-27,Ahmedabad,Indore,Standard,Medium,1131.0,Long,24,8104.76,9,9,0,0,1,3,0,On Time
ORD-00530,2022-03-13,2022-03-17,2022-03-27,2022-03-25,Pune,Lucknow,Economy,High,1733.0,Very Long,99,38337.81,14,12,2,0,1,3,1,Delayed
ORD-00531,2023-11-12,2023-11-15,2023-11-16,2023-11-18,Chennai,Visakhapatnam,Express,Medium,505.0,Medium,160,36337.77,4,6,-2,1,1,11,0,On Time
ORD-00532,2022-12-05,2022-12-06,2022-12-12,2022-12-11,Delhi,Agra,Standard,Low,878.0,Long,105,28468.38,7,6,1,1,0,12,1,Delayed
ORD-00533,2023-10-01,2023-10-06,2023-10-10,2023-10-14,Pune,Jaipur,Economy,Low,944.0,Long,19,23677.21,9,13,-4,1,1,10,0,On Time
ORD-00534,2022-11-18,2022-11-25,2022-11-29,2022-11-30,Ahmedabad,Chandigarh,Standard,Critical,1434.0,Long,66,44472.13,11,12,-1,1,0,11,0,On Time
ORD-00535,2023-11-11,2023-11-15,2023-11-24,2023-11-23,Kolkata,Lucknow,Economy,Low,2008.0,Very Long,60,38451.54,13,12,1,1,1,11,1,Delayed
ORD-00536,2022-05-08,2022-05-10,2022-05-26,2022-05-18,Hyderabad,Patna,Economy,Medium,2484.0,Very Long,115,40691.14,18,10,8,0,1,5,1,Delayed
ORD-00537,2022-11-04,2022-11-05,2022-11-07,2022-11-06,Bangalore,Jaipur,Same Day,Medium,2046.0,Very Long,194,40756.48,3,2,1,1,0,11,1,Delayed
ORD-00538,2023-06-04,2023-06-07,2023-06-08,2023-06-08,Kolkata,Jaipur,Same Day,Medium,2445.0,Very Long,15,32314.5,4,4,0,0,1,6,0,On Time
ORD-00539,2022-11-13,2022-11-15,2022-11-17,2022-11-20,Ahmedabad,Chandigarh,Standard,Low,239.0,Short,85,23171.72,4,7,-3,1,1,11,0,On Time
ORD-00540,2023-11-14,2023-11-19,2023-11-23,2023-11-27,Kolkata,Nagpur,Economy,Medium,554.0,Medium,163,43301.55,9,13,-4,1,0,11,0,On Time
ORD-00541,2023-02-23,2023-02-28,2023-03-02,2023-03-03,Bangalore,Chandigarh,Express,Medium,1264.0,Long,197,46337.37,7,8,-1,0,0,2,0,On Time
ORD-00542,2022-12-01,2022-12-06,2022-12-09,2022-12-07,Hyderabad,Coimbatore,Same Day,Critical,1581.0,Very Long,155,1678.4,8,6,2,1,0,12,1,Delayed
ORD-00543,2023-02-17,2023-02-21,2023-02-24,2023-03-01,Kolkata,Indore,Economy,Low,873.0,Long,88,3051.97,7,12,-5,0,0,2,0,On Time
ORD-00544,2023-12-15,2023-12-20,2023-12-24,2023-12-28,Hyderabad,Surat,Economy,Medium,978.0,Long,7,47957.79,9,13,-4,1,0,12,0,On Time
ORD-00545,2022-10-30,2022-10-31,2022-11-02,2022-11-08,Ahmedabad,Jaipur,Economy,Medium,983.0,Long,6,14219.45,3,9,-6,1,1,10,0,On Time
ORD-00546,2023-07-22,2023-07-24,2023-07-26,2023-07-29,Hyderabad,Patna,Standard,Medium,1190.0,Long,125,43731.79,4,7,-3,0,1,7,0,On Time
ORD-00547,2022-05-11,2022-05-18,2022-05-22,2022-05-26,Pune,Kochi,Economy,High,183.0,Short,33,19745.36,11,15,-4,0,0,5,0,On Time
ORD-00548,2022-07-16,2022-07-19,2022-07-26,2022-07-22,Pune,Vadodara,Express,Medium,2155.0,Very Long,58,6395.45,10,6,4,0,1,7,1,Delayed
ORD-00549,2023-03-07,2023-03-09,2023-03-13,2023-03-17,Hyderabad,Jaipur,Economy,Medium,734.0,Medium,177,4481.94,6,10,-4,0,0,3,0,On Time
ORD-00550,2023-11-12,2023-11-16,2023-11-23,2023-11-19,Delhi,Chandigarh,Express,High,2270.0,Very Long,145,8247.14,11,7,4,1,1,11,1,Delayed
ORD-00551,2023-01-24,2023-01-25,2023-01-31,2023-01-30,Chennai,Bhopal,Standard,Medium,1902.0,Very Long,110,12869.71,7,6,1,0,0,1,1,Delayed
ORD-00552,2023-11-25,2023-11-27,2023-11-30,2023-12-02,Delhi,Jaipur,Standard,Medium,864.0,Long,42,24681.66,5,7,-2,1,1,11,0,On Time
ORD-00553,2022-06-28,2022-07-01,2022-07-04,2022-07-04,Hyderabad,Jaipur,Express,Low,1222.0,Long,94,35224.15,6,6,0,0,0,6,0,On Time
ORD-00554,2023-09-23,2023-09-25,2023-09-26,2023-09-26,Chennai,Agra,Same Day,Low,129.0,Short,168,49326.73,3,3,0,0,1,9,0,On Time
ORD-00555,2023-08-06,2023-08-10,2023-08-11,2023-08-15,Pune,Vadodara,Standard,Low,252.0,Short,174,22354.58,5,9,-4,0,1,8,0,On Time
ORD-00556,2022-11-05,2022-11-08,2022-11-12,2022-11-11,Chennai,Coimbatore,Express,Low,1302.0,Long,199,26150.15,7,6,1,1,1,11,1,Delayed
ORD-00557,2023-02-20,2023-02-21,2023-02-27,2023-02-26,Hyderabad,Patna,Standard,Medium,1749.0,Very Long,198,26329.88,7,6,1,0,0,2,1,Delayed
ORD-00558,2023-07-16,2023-07-19,2023-07-27,2023-07-27,Pune,Coimbatore,Economy,High,1300.0,Long,196,27202.0,11,11,0,0,1,7,0,On Time
ORD-00559,2022-01-01,2022-01-04,2022-01-09,2022-01-07,Chennai,Patna,Express,Medium,1732.0,Very Long,129,26128.16,8,6,2,0,1,1,1,Delayed
ORD-00560,2022-11-08,2022-11-12,2022-11-18,2022-11-17,Chennai,Jaipur,Standard,Medium,1605.0,Very Long,79,934.35,10,9,1,1,0,11,1,Delayed
ORD-00561,2022-10-21,2022-10-23,2022-10-29,2022-10-28,Delhi,Vadodara,Standard,Low,2144.0,Very Long,95,585.38,8,7,1,1,0,10,1,Delayed
ORD-00562,2022-08-04,2022-08-11,2022-08-13,2022-08-16,Chennai,Vadodara,Standard,Medium,1306.0,Long,111,5334.48,9,12,-3,0,0,8,0,On Time
ORD-00563,2023-03-17,2023-03-21,2023-03-24,2023-03-24,Ahmedabad,Bhopal,Express,Low,1599.0,Very Long,97,5527.05,7,7,0,0,0,3,0,On Time
ORD-00564,2023-08-17,2023-08-18,2023-08-22,2023-08-23,Hyderabad,Surat,Standard,Critical,1216.0,Long,180,35392.4,5,6,-1,0,0,8,0,On Time
ORD-00565,2023-09-14,2023-09-19,2023-09-24,2023-09-24,Mumbai,Bhubaneswar,Standard,High,1446.0,Long,163,10643.34,10,10,0,0,0,9,0,On Time
ORD-00566,2023-11-02,2023-11-10,2023-11-13,2023-11-18,Mumbai,Bhopal,,Critical,520.0,Medium,119,44788.35,11,16,-5,1,0,11,0,On Time
ORD-00567,2022-11-26,2022-11-29,2022-12-08,2022-12-07,Mumbai,Bhopal,Economy,High,1085.0,Long,69,46466.01,12,11,1,1,1,11,1,Delayed
ORD-00568,2023-04-22,2023-04-26,2023-04-27,2023-04-29,Hyderabad,Bhopal,,Medium,1403.0,Long,133,48806.72,5,7,-2,0,1,4,0,On Time
ORD-00569,2023-03-29,2023-03-31,2023-04-02,2023-04-08,Mumbai,Visakhapatnam,Economy,Medium,1017.0,Long,145,46984.52,4,10,-6,0,0,3,0,On Time
ORD-00570,2023-03-29,2023-04-02,2023-04-04,2023-04-07,Delhi,Surat,Standard,Low,407.0,Medium,181,13958.47,6,9,-3,0,0,3,0,On Time
ORD-00571,2023-11-23,2023-11-27,2023-11-28,2023-11-30,Hyderabad,Nagpur,,Medium,717.0,Medium,52,25733.95,5,7,-2,1,0,11,0,On Time
ORD-00572,2022-08-07,2022-08-15,2022-08-16,2022-08-18,Ahmedabad,Nagpur,Express,Critical,422.0,Medium,142,9185.02,9,11,-2,0,1,8,0,On Time
ORD-00573,2023-06-08,2023-06-09,2023-06-12,2023-06-12,Pune,Bhopal,Express,Low,1081.0,Long,122,40407.38,4,4,0,0,0,6,0,On Time
ORD-00574,2023-04-30,2023-04-30,2023-05-06,2023-05-05,Ahmedabad,Bhubaneswar,Standard,High,1195.0,Long,29,44477.37,6,5,1,0,1,4,1,Delayed
ORD-00575,2022-06-23,2022-06-24,2022-06-25,2022-06-27,Hyderabad,Coimbatore,Express,Medium,1421.0,Long,136,42638.8,2,4,-2,0,0,6,0,On Time
ORD-00576,2023-11-06,2023-11-08,2023-11-09,2023-11-11,Hyderabad,Chandigarh,Express,High,139.0,Short,104,21951.66,3,5,-2,1,0,11,0,On Time
ORD-00577,2022-03-28,2022-03-31,2022-04-01,2022-04-01,Chennai,Lucknow,Same Day,Critical,589.0,Medium,1,38054.36,4,4,0,0,0,3,0,On Time
ORD-00578,2022-10-18,2022-10-23,2022-10-27,2022-10-28,Chennai,Nagpur,Standard,High,918.0,Long,29,5330.17,9,10,-1,1,0,10,0,On Time
ORD-00579,2023-06-12,2023-06-13,2023-06-17,2023-06-18,Chennai,Kochi,Standard,High,90.0,Short,164,2492.12,5,6,-1,0,0,6,0,On Time
ORD-00580,2023-11-11,2023-11-18,2023-11-22,2023-11-23,Bangalore,Patna,Standard,Medium,789.0,Medium,179,37785.2,11,12,-1,1,1,11,0,On Time
ORD-00581,2023-10-11,2023-10-16,2023-10-23,2023-10-21,Bangalore,Vadodara,Standard,High,1996.0,Very Long,165,21555.09,12,10,2,1,0,10,1,Delayed
ORD-00582,2023-09-27,2023-09-30,2023-10-01,2023-10-03,Kolkata,Surat,Express,Critical,1274.0,Long,69,49779.69,4,6,-2,0,0,9,0,On Time
ORD-00583,2022-12-10,2022-12-11,2022-12-13,2022-12-16,Bangalore,Agra,Standard,High,978.0,Long,53,5314.08,3,6,-3,1,1,12,0,On Time
ORD-00584,2022-04-06,2022-04-14,2022-04-24,2022-04-22,Delhi,Surat,,High,2086.0,Very Long,124,42853.57,18,16,2,0,0,4,1,Delayed
ORD-00585,2022-08-29,2022-08-31,2022-09-04,2022-09-05,Hyderabad,Lucknow,Standard,High,974.0,Long,180,24259.16,6,7,-1,0,0,8,0,On Time
ORD-00586,2023-11-20,2023-11-23,2023-11-29,2023-11-28,Ahmedabad,Nagpur,Standard,High,1631.0,Very Long,88,41443.93,9,8,1,1,0,11,1,Delayed
ORD-00587,2022-11-14,2022-11-21,2022-11-22,2022-11-24,Hyderabad,Bhubaneswar,Express,Medium,439.0,Medium,83,40947.8,8,10,-2,1,0,11,0,On Time
ORD-00588,2022-08-19,2022-08-23,2022-08-28,2022-08-28,Chennai,Bhubaneswar,Standard,High,1667.0,Very Long,12,45841.6,9,9,0,0,0,8,0,On Time
ORD-00589,2022-07-23,2022-07-25,2022-07-27,2022-07-28,Hyderabad,Patna,Express,Medium,305.0,Medium,52,15243.58,4,5,-1,0,1,7,0,On Time
ORD-00590,2022-05-31,2022-06-03,2022-06-05,2022-06-06,Pune,Bhopal,Express,Low,758.0,Medium,129,47515.07,5,6,-1,0,0,5,0,On Time
ORD-00591,2022-01-26,2022-01-30,2022-02-06,2022-02-04,Bangalore,Chandigarh,Standard,Medium,1888.0,Very Long,135,8007.51,11,9,2,0,0,1,1,Delayed
ORD-00592,2022-02-17,2022-02-19,2022-02-26,2022-02-24,Hyderabad,Agra,Standard,Medium,1994.0,Very Long,145,4557.45,9,7,2,0,0,2,1,Delayed
ORD-00593,2022-09-08,2022-09-11,2022-09-14,2022-09-16,Ahmedabad,Nagpur,Standard,Low,59.0,Short,127,21864.97,6,8,-2,0,0,9,0,On Time
ORD-00594,2023-05-02,2023-05-05,2023-05-08,2023-05-10,Mumbai,Bhubaneswar,Standard,Low,847.0,Long,171,41501.99,6,8,-2,0,0,5,0,On Time
ORD-00595,2023-09-18,2023-09-19,2023-09-22,2023-09-24,Pune,Agra,Standard,Medium,926.0,Long,71,23934.35,4,6,-2,0,0,9,0,On Time
ORD-00596,2022-03-16,2022-03-19,2022-03-21,2022-03-24,Pune,Lucknow,Standard,Low,1078.0,Long,17,41549.69,5,8,-3,0,0,3,0,On Time
ORD-00597,2023-04-12,2023-04-15,2023-04-19,2023-04-20,Hyderabad,Patna,Standard,Medium,1065.0,Long,187,36619.5,7,8,-1,0,0,4,0,On Time
ORD-00598,2023-03-01,2023-03-02,2023-03-03,2023-03-05,Kolkata,Jaipur,Express,High,1874.0,Very Long,3,10866.71,2,4,-2,0,0,3,0,On Time
ORD-00599,2023-10-07,2023-10-08,2023-10-09,2023-10-11,Chennai,Patna,Express,Critical,423.0,Medium,29,47469.64,2,4,-2,1,1,10,0,On Time
ORD-00600,2023-08-13,2023-08-15,2023-08-19,2023-08-18,Delhi,Agra,Express,High,2243.0,Very Long,22,3508.67,6,5,1,0,1,8,1,Delayed
ORD-00601,2022-07-19,2022-07-22,2022-07-23,2022-07-27,Delhi,Visakhapatnam,Standard,Critical,273.0,Short,166,44964.85,4,8,-4,0,0,7,0,On Time
ORD-00602,2023-12-15,2023-12-22,2023-12-25,2023-12-27,Mumbai,Bhubaneswar,Standard,High,1312.0,Long,54,15569.95,10,12,-2,1,0,12,0,On Time
ORD-00603,2023-01-29,2023-01-31,2023-02-13,2023-02-08,Delhi,Jaipur,Economy,Medium,2274.0,Very Long,107,25257.33,15,10,5,0,1,1,1,Delayed
ORD-00604,2023-05-22,2023-05-27,2023-05-31,2023-05-30,Delhi,Vadodara,Express,High,1852.0,Very Long,178,21406.42,9,8,1,0,0,5,1,Delayed
ORD-00605,2023-02-14,2023-02-22,2023-02-27,2023-03-02,Chennai,Kochi,Economy,High,902.0,Long,69,9005.81,13,16,-3,0,0,2,0,On Time
ORD-00606,2022-09-07,2022-09-12,2022-09-13,2022-09-17,Bangalore,Indore,Standard,Medium,112.0,Short,158,18228.27,6,10,-4,0,0,9,0,On Time
ORD-00607,2022-06-01,2022-06-02,2022-06-05,2022-06-05,Chennai,Patna,Express,Low,1290.0,Long,151,10050.25,4,4,0,0,0,6,0,On Time
ORD-00608,2023-11-03,2023-11-06,2023-11-09,2023-11-09,Kolkata,Lucknow,Express,High,738.0,Medium,120,10592.38,6,6,0,1,0,11,0,On Time
ORD-00609,2023-12-06,2023-12-11,2023-12-16,2023-12-16,Ahmedabad,Lucknow,Standard,Low,1534.0,Very Long,47,9759.31,10,10,0,1,0,12,0,On Time
ORD-00610,2022-01-06,2022-01-08,2022-01-09,2022-01-11,Mumbai,Visakhapatnam,Express,,1683.0,Very Long,149,24706.36,3,5,-2,0,0,1,0,On Time
ORD-00611,2022-04-20,2022-04-25,2022-05-02,2022-04-28,Delhi,Chandigarh,Express,Low,2202.0,Very Long,20,39997.6,12,8,4,0,0,4,1,Delayed
ORD-00612,2023-03-12,2023-03-15,2023-03-17,2023-03-20,Kolkata,Bhopal,Standard,Medium,560.0,Medium,151,28664.02,5,8,-3,0,1,3,0,On Time
ORD-00613,2022-08-13,2022-08-21,2022-08-22,2022-08-26,Mumbai,Patna,Standard,Medium,434.0,Medium,196,44713.73,9,13,-4,0,1,8,0,On Time
ORD-00614,2022-06-30,2022-07-05,2022-07-06,2022-07-06,Pune,Bhubaneswar,Same Day,Low,454.0,Medium,149,32008.95,6,6,0,0,0,6,0,On Time
ORD-00615,2023-12-14,2023-12-21,2023-12-24,2023-12-29,Delhi,Indore,Economy,Medium,567.0,Medium,21,34622.34,10,15,-5,1,0,12,0,On Time
ORD-00616,2023-06-15,2023-06-18,2023-06-20,2023-06-23,Delhi,Vadodara,Standard,High,525.0,Medium,1,33546.56,5,8,-3,0,0,6,0,On Time
ORD-00617,2023-04-21,2023-04-25,2023-05-04,2023-04-30,Chennai,Visakhapatnam,Standard,High,2050.0,Very Long,143,22748.23,13,9,4,0,0,4,1,Delayed
ORD-00618,2022-02-21,2022-02-24,2022-03-01,2022-03-01,Hyderabad,Nagpur,Standard,High,1718.0,Very Long,17,34622.27,8,8,0,0,0,2,0,On Time
ORD-00619,2023-07-25,2023-07-30,2023-08-02,2023-08-02,Mumbai,Bhubaneswar,Express,Medium,1943.0,Very Long,51,3950.53,8,8,0,0,0,7,0,On Time
ORD-00620,2022-09-13,2022-09-16,2022-09-22,2022-09-21,Delhi,Lucknow,Standard,High,1510.0,Very Long,191,43062.65,9,8,1,0,0,9,1,Delayed
ORD-00621,2022-05-05,2022-05-09,2022-05-14,2022-05-17,Bangalore,Kochi,Economy,Medium,763.0,Medium,14,39001.7,9,12,-3,0,0,5,0,On Time
ORD-00622,2023-04-13,2023-04-16,2023-04-17,2023-04-21,Mumbai,Bhubaneswar,Standard,Medium,132.0,Short,59,12638.88,4,8,-4,0,0,4,0,On Time
ORD-00623,2022-05-17,2022-05-21,2022-05-26,2022-05-26,Ahmedabad,Surat,,Low,1218.0,Long,83,38517.61,9,9,0,0,0,5,0,On Time
ORD-00624,2023-04-21,2023-04-26,2023-04-30,2023-04-29,Bangalore,Coimbatore,Express,Medium,1951.0,Very Long,50,1125.81,9,8,1,0,0,4,1,Delayed
ORD-00625,2023-11-15,2023-11-19,2023-11-30,2023-11-27,Kolkata,Lucknow,Economy,Medium,,,124,11253.71,15,12,3,1,0,11,1,Delayed
ORD-00626,2023-06-28,2023-06-28,2023-06-30,2023-07-01,Bangalore,Patna,Express,Low,100.0,Short,34,3724.29,2,3,-1,0,0,6,0,On Time
ORD-00627,2023-07-27,2023-08-01,2023-08-03,2023-08-04,Kolkata,Vadodara,Express,High,734.0,Medium,6,39121.23,7,8,-1,0,0,7,0,On Time
ORD-00628,2023-09-02,2023-09-05,2023-09-09,2023-09-13,Hyderabad,Kochi,Economy,High,766.0,Medium,109,37915.77,7,11,-4,0,1,9,0,On Time
ORD-00629,2022-11-21,2022-11-23,2022-11-30,2022-11-28,Delhi,Surat,Standard,Medium,1519.0,Very Long,49,40774.98,9,7,2,1,0,11,1,Delayed
ORD-00630,2023-03-30,2023-03-31,2023-04-01,2023-04-08,Bangalore,Jaipur,Economy,Low,498.0,Medium,6,721.84,2,9,-7,0,0,3,0,On Time
ORD-00631,2023-09-20,2023-09-25,2023-10-01,2023-09-30,Ahmedabad,Indore,Standard,Medium,930.0,Long,117,25311.02,11,10,1,0,0,9,1,Delayed
ORD-00632,2023-06-01,2023-06-02,2023-06-03,2023-06-03,Chennai,Lucknow,Same Day,Medium,537.0,Medium,118,35389.39,2,2,0,0,0,6,0,On Time
ORD-00633,2023-03-13,2023-03-17,2023-03-20,2023-03-20,Delhi,Patna,Express,High,1873.0,Very Long,197,8192.36,7,7,0,0,0,3,0,On Time
ORD-00634,2023-07-16,2023-07-16,2023-07-23,2023-07-21,Mumbai,Surat,Standard,Medium,2131.0,Very Long,7,32664.64,7,5,2,0,1,7,1,Delayed
ORD-00635,2023-04-02,2023-04-06,2023-04-17,2023-04-14,Pune,Vadodara,Economy,High,2192.0,Very Long,97,4663.45,15,12,3,0,1,4,1,Delayed
ORD-00636,2022-06-12,2022-06-17,2022-06-24,2022-06-22,Kolkata,Vadodara,Standard,High,1624.0,Very Long,179,9475.63,12,10,2,0,1,6,1,Delayed
ORD-00637,2023-05-02,2023-05-02,2023-05-08,2023-05-07,Mumbai,Surat,Standard,Medium,2251.0,Very Long,118,24051.94,6,5,1,0,0,5,1,Delayed
ORD-00638,2023-04-06,2023-04-12,2023-04-13,2023-04-15,Hyderabad,Bhopal,Express,Critical,299.0,Short,129,32851.48,7,9,-2,0,0,4,0,On Time
ORD-00639,2022-09-23,2022-09-28,2022-09-30,2022-10-03,Kolkata,Surat,Standard,Medium,723.0,Medium,141,7720.52,7,10,-3,0,0,9,0,On Time
ORD-00640,2022-09-11,2022-09-16,2022-09-17,2022-09-19,Chennai,Indore,Express,Medium,487.0,Medium,171,9668.55,6,8,-2,0,1,9,0,On Time
ORD-00641,2023-10-15,2023-10-18,2023-10-25,2023-10-23,Kolkata,Kochi,Standard,Medium,,,27,10620.1,10,8,2,1,1,10,1,Delayed
ORD-00642,2022-10-11,2022-10-14,2022-10-17,2022-10-19,Pune,Visakhapatnam,Standard,Low,820.0,Long,199,12315.69,6,8,-2,1,0,10,0,On Time
ORD-00643,2023-06-18,2023-06-25,2023-06-26,2023-06-30,Bangalore,Kochi,Standard,Low,317.0,Medium,116,11714.42,8,12,-4,0,1,6,0,On Time
ORD-00644,2023-05-12,2023-05-14,2023-05-20,2023-05-19,Ahmedabad,Surat,Standard,Medium,2034.0,Very Long,131,20059.88,8,7,1,0,0,5,1,Delayed
ORD-00645,2023-10-04,2023-10-09,2023-10-12,2023-10-12,Bangalore,Patna,Express,High,1127.0,Long,58,32862.59,8,8,0,1,0,10,0,On Time
ORD-00646,2022-09-02,2022-09-04,2022-09-06,2022-09-05,Delhi,Lucknow,Same Day,Critical,285.0,Short,89,22182.57,4,3,1,0,0,9,1,Delayed
ORD-00647,2022-10-09,2022-10-11,2022-10-12,2022-10-19,Pune,Patna,Economy,High,438.0,Medium,97,38910.71,3,10,-7,1,1,10,0,On Time
ORD-00648,2023-03-27,2023-04-03,2023-04-06,2023-04-11,Ahmedabad,Agra,Economy,Low,812.0,Long,17,36103.79,10,15,-5,0,0,3,0,On Time
ORD-00649,2022-03-21,2022-03-22,2022-03-29,2022-03-27,Pune,Visakhapatnam,,High,1898.0,Very Long,173,6763.08,8,6,2,0,0,3,1,Delayed
ORD-00650,2024-01-01,2024-01-04,2024-01-09,2024-01-07,Delhi,Coimbatore,Express,High,2498.0,Very Long,101,2917.66,8,6,2,0,0,1,1,Delayed
ORD-00651,2022-10-20,2022-10-21,2022-10-24,2022-10-26,Kolkata,Chandigarh,Standard,High,673.0,Medium,186,43958.11,4,6,-2,1,0,10,0,On Time
ORD-00652,2022-08-29,2022-08-30,2022-09-02,2022-09-04,Hyderabad,Lucknow,Standard,High,1302.0,Long,184,4451.64,4,6,-2,0,0,8,0,On Time
ORD-00653,2022-10-06,2022-10-07,2022-10-08,2022-10-10,Delhi,Jaipur,Express,High,627.0,Medium,182,7842.79,2,4,-2,1,0,10,0,On Time
ORD-00654,2022-12-10,2022-12-13,2022-12-19,2022-12-18,Delhi,Coimbatore,Standard,Medium,2172.0,Very Long,29,1595.6,9,8,1,1,1,12,1,Delayed
ORD-00655,2022-11-24,2022-12-01,2022-12-02,2022-12-06,Ahmedabad,Agra,,High,484.0,Medium,102,31602.65,8,12,-4,1,0,11,0,On Time
ORD-00656,2023-07-08,2023-07-11,2023-07-22,2023-07-19,Chennai,Indore,Economy,Medium,2200.0,Very Long,123,29327.34,14,11,3,0,1,7,1,Delayed
ORD-00657,2022-03-24,2022-03-25,2022-03-26,2022-03-28,Bangalore,Coimbatore,Express,Critical,813.0,Long,54,49351.73,2,4,-2,0,0,3,0,On Time
ORD-00658,2022-05-22,2022-05-25,2022-05-29,2022-05-28,Kolkata,Patna,Express,Low,1379.0,Long,27,44403.15,7,6,1,0,1,5,1,Delayed
ORD-00659,2022-06-04,2022-06-06,2022-06-13,2022-06-11,Delhi,Bhopal,Standard,Low,2195.0,Very Long,102,20836.74,9,7,2,0,1,6,1,Delayed
ORD-00660,2022-08-25,2022-08-27,2022-09-01,2022-09-01,Hyderabad,Kochi,Standard,Low,1408.0,Long,117,18893.5,7,7,0,0,0,8,0,On Time
ORD-00661,2023-01-28,2023-02-01,2023-02-04,2023-02-09,Mumbai,Surat,Economy,High,496.0,Medium,104,15194.18,7,12,-5,0,1,1,0,On Time
ORD-00662,2023-12-12,2023-12-14,2023-12-21,2023-12-19,Kolkata,Lucknow,Standard,Medium,2067.0,Very Long,45,8044.14,9,7,2,1,0,12,1,Delayed
ORD-00663,2022-06-06,2022-06-07,2022-06-10,2022-06-10,Chennai,Visakhapatnam,Express,Medium,1381.0,Long,114,7335.14,4,4,0,0,0,6,0,On Time
ORD-00664,2023-12-25,2023-12-28,2023-12-30,2024-01-02,Pune,Surat,Standard,Critical,298.0,Short,87,7048.04,5,8,-3,1,0,12,0,On Time
ORD-00665,2022-08-08,2022-08-15,2022-08-16,2022-08-18,Delhi,Jaipur,Express,Critical,215.0,Short,31,6148.68,8,10,-2,0,0,8,0,On Time
ORD-00666,2022-03-07,2022-03-12,2022-03-19,2022-03-17,Hyderabad,Chandigarh,Standard,Medium,1408.0,Long,164,12405.35,12,10,2,0,0,3,1,Delayed
ORD-00667,2023-03-01,2023-03-06,2023-03-11,2023-03-14,Kolkata,Agra,Economy,,1069.0,Long,189,15680.1,10,13,-3,0,0,3,0,On Time
ORD-00668,2023-02-22,2023-02-24,2023-02-25,2023-03-04,Hyderabad,Surat,Economy,High,591.0,Medium,37,48098.16,3,10,-7,0,0,2,0,On Time
ORD-00669,2022-12-05,2022-12-07,2022-12-08,2022-12-08,Hyderabad,Patna,Same Day,Critical,808.0,Long,195,29134.43,3,3,0,1,0,12,0,On Time
ORD-00670,2023-07-10,2023-07-11,2023-07-17,2023-07-16,Bangalore,Agra,Standard,Medium,2178.0,Very Long,36,49385.99,7,6,1,0,0,7,1,Delayed
ORD-00671,2023-04-23,2023-04-27,2023-05-09,2023-05-05,Ahmedabad,Lucknow,Economy,High,2230.0,Very Long,119,18937.11,16,12,4,0,1,4,1,Delayed
ORD-00672,2023-03-02,2023-03-05,2023-03-10,2023-03-08,Pune,Bhopal,Express,Medium,846.0,Long,5,23152.52,8,6,2,0,0,3,1,Delayed
ORD-00673,2022-03-05,2022-03-09,2022-03-10,2022-03-14,Chennai,Jaipur,Standard,High,187.0,Short,174,16566.64,5,9,-4,0,1,3,0,On Time
ORD-00674,2022-07-31,2022-08-04,2022-08-09,2022-08-07,Bangalore,Bhubaneswar,Express,High,2281.0,Very Long,52,9552.94,9,7,2,0,1,7,1,Delayed
ORD-00675,2023-03-07,2023-03-12,2023-03-14,2023-03-17,Kolkata,Agra,Standard,Medium,1403.0,Long,49,7586.65,7,10,-3,0,0,3,0,On Time
ORD-00676,2023-02-03,2023-02-06,2023-02-13,2023-02-11,Delhi,Indore,Standard,Low,1925.0,Very Long,6,47281.42,10,8,2,0,0,2,1,Delayed
ORD-00677,2023-08-22,2023-08-26,2023-08-27,2023-08-27,Chennai,Chandigarh,Same Day,Critical,118.0,Short,123,49347.13,5,5,0,0,0,8,0,On Time
ORD-00678,2023-12-14,2023-12-17,2023-12-23,2023-12-22,Delhi,Agra,Standard,,2150.0,Very Long,138,2723.02,9,8,1,1,0,12,1,Delayed
ORD-00679,2022-01-21,2022-01-24,2022-01-25,2022-01-27,Mumbai,Patna,Express,Low,1523.0,Very Long,118,7942.12,4,6,-2,0,0,1,0,On Time
ORD-00680,2023-08-13,2023-08-17,2023-08-19,2023-08-22,Hyderabad,Indore,Standard,High,254.0,Short,23,21464.44,6,9,-3,0,1,8,0,On Time
ORD-00681,2023-01-25,2023-01-26,2023-02-08,2023-02-03,Mumbai,Visakhapatnam,Economy,High,2223.0,Very Long,145,9723.51,14,9,5,0,0,1,1,Delayed
ORD-00682,2023-05-04,2023-05-06,2023-05-07,2023-05-14,Ahmedabad,Bhopal,Economy,Medium,92.0,Short,110,18512.08,3,10,-7,0,0,5,0,On Time
ORD-00683,2022-01-07,2022-01-09,2022-01-17,2022-01-17,Hyderabad,Indore,Economy,High,1956.0,Very Long,44,6890.27,10,10,0,0,0,1,0,On Time
